customer_id,mean,median,max,min,membership_period
PL843204,5.75,5.5,9,3,17
TS277035,6.583333333,7,9,3,17
TS794667,4.181818182,4,7,1,15
OA214272,6.833333333,7,10,4,17
HI728754,5.833333333,6,8,4,17
IK379208,6.583333333,7,9,3,17
TS760331,3.4,3,6,1,9
OA104710,6.833333333,7,11,4,17
IK146888,2,2,4,1,9
HD807553,3,4,4,1,9
AS070625,6,6.5,9,3,17
TS554434,4.3,4.5,8,1,14
TS871110,6.916666667,7,9,4,17
PL340906,1.8,1,3,1,9
TS365322,6.5,7,9,4,17
HD822984,4.454545455,4,8,2,15
HD623640,6.583333333,6.5,9,4,17
PL042341,5.833333333,6,9,1,17
AS548544,6.083333333,5.5,9,2,17
HI088281,6.083333333,6.5,8,3,17
PL857529,6.666666667,6.5,10,4,17
HD156305,7.333333333,7,10,6,17
GD172092,6.25,6.5,9,1,17
AS412668,7,7,10,4,17
TS012757,6.833333333,7,10,5,17
PL558375,6.25,6,9,5,17
HI878806,6.583333333,6.5,9,5,17
HD321813,3.625,3,9,1,12
OA406772,4.125,3.5,7,3,12
OA052852,4.125,3.5,7,3,12
HI637811,6.333333333,6,10,1,17
PL430333,6.083333333,6,8,5,17
HI107999,6.5,7,10,3,17
GD701512,3.75,4,6,2,12
TS682265,7,7,9,4,17
TS758130,2,2,3,1,6
HI373091,3.5,3.5,4,3,6
HD055792,5.75,5.5,9,3,17
HI664739,6.166666667,6.5,9,3,17
GD332587,1,1,1,1,6
HD801142,2,2,2,2,6
PL221756,4.166666667,4.5,7,1,16
HI501312,3.5,3.5,4,3,6
OA697065,1.5,1.5,2,1,6
TS493191,6.75,6,9,4,17
TS132003,6.083333333,6.5,9,1,17
HD245568,7.166666667,7.5,11,4,17
HD768386,3.5,3.5,6,1,12
TS093380,6.583333333,6,10,3,17
GD788422,5.916666667,5.5,9,3,17
PL023132,5.833333333,6,8,3,17
TS919144,2.714285714,3,4,1,11
AS390441,5.583333333,6,9,2,17
TS731637,6.833333333,6.5,10,3,17
IK689396,2,2,2,2,5
IK151065,2,2,2,2,5
AS928923,3.285714286,3,5,2,11
HD537011,6,6,9,3,17
HI273985,5.75,6,9,2,17
HI501814,4.090909091,4,6,1,15
OA820321,2,2,2,2,5
PL166709,5.833333333,6,8,3,17
AS995937,6.833333333,7,9,4,17
PL866469,6.75,7,10,3,17
OA021894,3,3,3,3,5
TS642752,4,3,10,1,15
AS073168,6.083333333,6,8,3,17
OA212271,7,7,9,5,17
HD666936,6.333333333,6.5,11,2,17
PL004477,1,1,1,1,5
IK524314,2.5,2.5,4,1,5
TS218627,3,3,4,2,7
GD401728,6.666666667,7,10,4,16
PL147335,6.583333333,7,10,3,16
IK142972,7.166666667,8,9,4,16
HD822643,3,3,4,2,7
PL952460,4,4,6,2,7
PL828083,6.25,5.5,11,3,16
HD640143,7.333333333,7,11,4,16
IK094736,3,2.5,5,2,7
TS409844,7.083333333,7,9,5,16
TS277529,2.75,2.5,5,1,7
PL258167,1,1,1,1,5
HI525146,3,2.5,6,1,7
OA535401,6.666666667,6.5,10,1,16
IK236489,6.833333333,6.5,9,5,16
TS025348,2,2,3,1,5
AS351574,3.25,3,6,1,7
PL303162,7.083333333,7,10,3,16
AS846781,3.5,4,5,1,7
OA427655,6.666666667,7,9,4,16
OA855863,6.5,7,9,2,16
PL594064,3.5,3.5,5,2,7
HD981504,2,2,2,2,4
PL876743,3,3,4,2,7
IK652901,3,2,5,2,6
OA917563,2.333333333,2,3,2,6
HD344852,2.333333333,2,3,2,6
GD711631,3,3,4,2,6
OA493465,3.333333333,3,5,2,6
IK252166,3.666666667,4,4,3,6
GD398206,7,7,10,3,16
PL391700,2,2,3,1,6
HI735675,6.166666667,6,9,5,16
HI027437,6.333333333,7,10,2,16
GD575423,7,7,10,4,16
TS569600,3.181818182,3,6,1,14
PL020821,6.916666667,7.5,10,3,16
HD848426,6.75,7,9,5,16
OA468240,6.416666667,6,10,4,16
TS300891,6.833333333,7,11,4,16
AS235724,7.25,7.5,10,4,16
IK853780,6.166666667,6,9,2,16
GD843424,2,2,3,1,5
IK057975,3,3,4,2,5
HD160543,6.666666667,6.5,11,4,16
AS924898,6.5,6,11,4,16
HD053694,6.666666667,7,10,4,16
GD376049,6.916666667,7,11,3,16
GD057803,2.5,2.5,3,2,5
GD038969,4.333333333,5,6,2,6
HI491504,3.25,2.5,6,2,7
PL950758,3.333333333,4,4,2,6
HI108402,1,1,1,1,6
IK825670,2.5,2.5,4,1,7
IK604091,2.5,2.5,3,2,5
OA846610,2,2,2,2,5
HI599756,1.5,1.5,2,1,5
OA944593,3,3,3,3,4
HI941745,1,1,1,1,4
HD974505,4,4,4,4,4
HI629862,2,2,2,2,4
OA676083,3.8,3.5,6,1,13
HI035448,2,2,2,2,4
HD376302,4,3.5,7,2,13
GD471767,6.333333333,5,10,4,16
HI060044,1,1,1,1,4
PL784647,1,1,1,1,4
OA022685,3,3,3,3,4
IK331582,2,2,3,1,5
TS033156,3,3,3,3,4
OA481981,1,1,1,1,4
HD214175,7.75,7.5,12,4,16
HD652153,1,1,1,1,4
TS041114,2,2,3,1,6
HD121067,7.416666667,7,12,4,16
PL675446,3.333333333,3,4,3,6
HD566204,2.333333333,2,4,1,6
HD200554,3,3,5,1,6
OA671084,2.333333333,2,3,2,6
GD492710,6.25,6,10,5,16
PL661925,1,1,1,1,5
OA104546,3.444444444,3,7,2,12
OA510950,2,2,3,1,5
HI698264,4.888888889,5,7,2,12
TS298879,2.857142857,3,4,1,10
HD766838,4.142857143,4,8,1,10
HI846961,3.714285714,4,5,2,10
TS235548,2.857142857,3,5,1,10
TS853020,3.857142857,3,8,1,10
OA388010,6.25,6,9,3,16
GD479253,3.444444444,3,8,1,12
HD052466,6.833333333,6.5,9,5,16
HD332594,4.444444444,5,7,2,12
AS811755,4.222222222,4,8,1,12
HI201295,7.083333333,7,9,4,16
HI994796,6.333333333,6,9,4,16
PL960961,7,7,10,4,16
TS231098,6.583333333,6,10,3,16
HI020478,6.833333333,7,10,3,16
TS601124,6.666666667,7,8,4,16
AS015746,2.6,3,4,1,8
HI584203,3,3,4,2,8
AS546865,3.777777778,4,6,1,12
IK749861,6.833333333,7,9,2,16
OA181958,7.416666667,7.5,9,4,16
PL082485,6.583333333,6.5,9,5,16
TS510841,3.333333333,3,8,1,12
HD487840,6.5,6.5,10,4,16
IK770101,4.444444444,5,7,1,12
HD631824,4.777777778,5,7,2,12
HI247770,7.416666667,7,10,4,16
TS390923,4.333333333,5,8,1,12
HI215420,3.666666667,4,5,2,9
AS677229,2.833333333,3,5,1,9
HI939855,2.833333333,3,5,1,9
HD952315,3.666666667,4,5,2,9
HI592803,2.333333333,2.5,4,1,9
IK525000,3.666666667,3.5,6,1,9
IK171801,2.833333333,2.5,5,2,9
IK817088,2.5,2.5,4,1,9
OA673896,6.416666667,7,10,3,16
IK529990,6.5,7,9,2,16
GD191589,3.555555556,4,5,1,12
PL417119,3.666666667,3,9,1,12
IK914829,7.166666667,7.5,10,5,16
IK582567,7.166666667,7,10,4,16
PL731429,6.5,6.5,9,3,16
HI457483,2.6,3,3,2,8
GD969310,2.4,2,4,1,8
IK005076,5.916666667,6,10,3,16
TS169261,2.6,2,5,1,8
GD741058,3.375,3,7,1,11
AS879331,5.833333333,6,7,3,16
HD587331,7,7.5,9,2,16
HI912202,2.8,3,4,2,8
GD326524,4.5,4.5,7,3,11
OA422340,3.625,4,7,1,11
AS589687,7.166666667,7.5,12,3,16
TS489018,2.6,2,5,1,8
OA783122,2,1,5,1,8
HD147072,7.25,7,10,4,16
IK874777,7.166666667,7,9,4,16
PL910647,3.2,3,4,3,8
PL198428,2.8,3,4,1,8
HD476620,3.5,3.5,6,1,11
IK114480,6.333333333,6.5,10,3,16
IK180880,6.833333333,7,10,4,16
PL821971,7.333333333,7.5,10,5,16
HI583705,4,5,5,2,8
HI338427,6.583333333,6.5,9,4,16
IK712590,3.4,3,5,2,8
AS890023,3.2,3,5,2,8
GD531348,6.583333333,6.5,11,4,16
PL201799,7.083333333,7,11,3,16
HD901734,5.916666667,6,9,3,16
GD624477,2.2,2,3,1,8
TS465474,2.625,2,5,1,11
OA115840,6.333333333,6,9,4,16
IK279715,2.8,3,4,2,8
IK067006,7.416666667,7.5,10,4,15
IK328604,4,4,4,4,4
HD903528,6.666666667,6.5,12,3,15
IK297810,7.916666667,8,10,7,15
AS220894,3.777777778,4,7,1,11
HD498491,4.333333333,4,8,1,11
PL556767,6.333333333,6.5,9,5,15
HI567520,6.75,7,9,5,15
GD164396,4.444444444,5,9,1,11
AS206541,2.5,2.5,4,1,4
GD408230,6.666666667,6.5,10,4,15
PL458124,6.583333333,6,11,4,15
HI237883,6.5,6,9,4,15
PL918865,7.083333333,7,10,4,15
OA462037,6.916666667,6.5,10,5,15
HD567544,2.666666667,3,3,2,5
AS575508,3,3,4,2,9
TS832950,6.583333333,6.5,8,4,15
HD765554,6.916666667,8,10,3,15
GD518115,6.333333333,6,8,5,15
PL732008,7.333333333,7,11,5,15
HD171678,1,1,1,1,4
GD171613,4.444444444,4,7,2,11
TS051818,7.916666667,8,10,5,15
OA782311,6.833333333,6.5,10,3,15
HD981821,3.666666667,3,6,1,11
PL361492,3.444444444,3,7,1,11
HD313841,4,4,6,2,11
HI940182,7.083333333,7.5,10,3,15
GD703244,4.090909091,5,7,1,13
AS550302,6.666666667,6.5,9,4,15
IK699204,3.375,2.5,8,1,10
IK092130,7.583333333,7,10,6,15
OA659141,2,2,3,1,4
TS133757,7.916666667,8,10,6,15
IK620970,7.166666667,6.5,10,5,15
AS913753,1.333333333,1,2,1,5
GD762120,3.333333333,3,5,2,5
HD292217,2.714285714,2,5,1,9
TS637747,2.333333333,2,4,1,5
HI987024,2.571428571,2,5,1,9
OA175481,3.333333333,3,5,2,5
HD099859,4.142857143,4,6,3,9
HI104906,3.333333333,3,5,2,5
HI443421,1.666666667,1,3,1,5
AS473535,4.125,4,6,3,10
HI193026,2.4,2,5,1,7
HI911192,2.666666667,3,3,1,8
PL571624,6.833333333,7,11,4,15
TS518383,7.416666667,7.5,10,4,15
IK797502,6.583333333,7,9,4,15
GD620721,3.8,4,7,1,12
AS210846,3.7,4,6,1,12
IK923373,3.4,3,9,1,12
AS082596,6.5,6.5,9,4,15
HI311281,7.75,7,11,5,15
PL197632,4.7,5,9,1,12
PL697202,3.1,3.5,5,1,12
TS037478,7.333333333,7.5,12,5,15
PL270733,6.666666667,7,8,3,15
HD595882,6.833333333,7.5,10,3,15
HI818090,6.416666667,6,10,3,15
IK452215,7.25,7,10,4,15
HD268516,3.8,4,7,1,12
HD801821,6.5,6,9,4,15
TS634117,4.181818182,4,8,2,13
HD824079,3.454545455,4,8,1,13
AS814944,2.6,3,3,2,7
OA449747,3.4,3,5,2,7
HD394739,7.083333333,7,9,5,15
HI849593,3.6,3,6,2,7
OA909231,7.083333333,7,12,3,15
TS989364,7,7,10,3,15
TS828794,2.6,2,5,2,7
TS624100,3.818181818,4,8,1,13
HD837482,7,6.5,9,6,15
HI459439,6.416666667,6.5,8,4,15
TS884681,3.4,4,5,1,7
PL044696,2.4,2,4,1,7
HD509520,6.75,7,9,4,15
TS800913,7,7,10,4,15
HI630523,6.25,6.5,9,3,15
IK067038,3.5,3,6,2,6
TS953790,8.166666667,8,11,6,15
PL708032,2.5,2,5,1,6
HI402432,6.916666667,7.5,8,4,15
GD558480,4,4,4,4,3
PL508504,4,4,5,3,4
OA295880,7.333333333,7,9,4,15
PL283747,7,7,9,4,15
HD739338,6.166666667,6,9,4,15
OA886918,6.75,6.5,10,4,15
GD420163,1.5,1.5,2,1,4
HD335580,4,4,5,3,4
AS288569,6.916666667,7,9,4,15
PL894373,4.333333333,3.5,7,3,8
AS628460,3.333333333,3,6,1,8
HD793729,7,7,10,3,15
IK961793,3,3,4,1,8
IK040751,7.083333333,7,9,5,15
AS055659,7.583333333,7.5,10,5,15
TS099117,2.75,2.5,4,2,6
GD719026,7,7,9,5,15
AS477871,1,1,1,1,3
HD126441,5,5,5,5,3
HD653952,3.8,4,7,1,12
PL287258,2.5,2,5,1,6
HD952062,2.75,2,5,2,6
OA986148,2.25,2,3,2,6
IK432403,2.75,2.5,5,1,6
HI059355,3.909090909,3,7,2,13
IK206015,2.75,3,4,1,6
PL982189,6.75,7,9,4,15
TS476049,7,7,10,3,15
AS531034,7.75,7.5,11,5,15
IK988102,6.416666667,6.5,9,4,15
AS618299,7,7,11,2,15
GD809947,7.583333333,9,10,3,15
AS385315,7.166666667,7,9,6,15
TS602569,1,1,1,1,3
HI169908,1,1,1,1,3
HI001877,7,7,10,6,15
HI174281,6.833333333,7,10,4,14
OA492747,4.363636364,4,7,1,12
PL551489,6.666666667,6.5,11,4,14
HI456699,7.75,8,10,5,14
PL325020,7.666666667,7.5,11,4,14
AS981537,6.916666667,7,10,5,14
OA832666,4.666666667,5,8,2,13
AS494168,8,8,12,5,14
AS193568,6.583333333,7,10,3,14
AS319907,7.25,7.5,11,5,14
HD600586,7.166666667,7.5,9,4,14
HI121657,4.333333333,4.5,8,1,13
HD893022,7.5,7.5,10,5,14
TS941110,6.666666667,7,10,4,14
GD296025,7.333333333,7.5,11,3,14
IK755553,6.916666667,7,11,5,14
TS714045,7.25,7.5,9,5,14
HD359876,6.916666667,7.5,9,4,14
HD203527,7.333333333,7.5,9,5,14
GD807714,7.833333333,7.5,11,6,14
HD364970,6.416666667,6.5,11,2,14
GD109842,8.166666667,8,11,5,14
HD715012,6.75,7,10,3,14
AS161071,6.833333333,8,9,2,14
AS491316,4,4,4,4,2
AS222240,8,8,8,8,2
IK549010,2,2,2,2,2
AS417309,1,1,1,1,2
GD673835,3,3,3,3,2
IK698337,2,2,2,2,2
GD114852,7.666666667,8,10,5,14
AS488509,4.181818182,4,6,2,12
IK013644,7.25,7,10,6,14
GD095067,3,3,4,2,3
AS365290,4,4,7,1,10
OA781562,7.75,7,11,5,14
TS333942,7,7,11,4,14
HI576699,4.5,4.5,9,2,11
PL043142,6.5,6.5,8,4,14
HI500662,6.666666667,6,10,5,14
AS838065,4.571428571,4,8,1,8
PL077120,7.916666667,8,11,6,14
HI888272,3.714285714,4,6,1,8
AS897421,6.666666667,6,9,5,14
TS782287,1.666666667,2,2,1,4
AS363699,3.333333333,3,5,2,4
HI830026,3.333333333,4,4,2,4
HD834340,2.333333333,2,4,1,4
TS382258,7,7,9,5,14
GD112262,7.333333333,7,10,5,14
HD964603,2.333333333,2,3,2,4
IK966075,3.6,3.5,7,1,11
OA451747,4.2,3.5,8,2,11
HD218552,6.5,6,10,4,14
PL923434,7.333333333,8,12,3,14
OA558405,2.666666667,3,4,1,7
HI355741,6.75,7.5,9,2,14
TS969622,6.75,6.5,8,5,14
AS860362,6.5,6.5,9,4,14
OA020755,3.25,3,6,1,5
PL792014,2,1.5,4,1,5
HD685879,7.25,7,10,4,14
GD623309,3.285714286,3,7,1,8
OA755989,4.4,4,9,2,11
PL309891,2.75,2.5,4,2,5
HI331484,3,2.5,5,2,5
IK807110,3.7,3.5,8,1,11
HD372669,2.25,1.5,5,1,5
GD574913,3,3,5,1,7
PL746115,7.25,7.5,10,5,14
IK653458,7.333333333,7,9,5,14
PL312029,3.25,3,4,3,5
HI292442,7.333333333,7,9,4,14
GD350258,2,2,3,1,4
AS305652,5.545454545,5,10,2,12
HD316308,3.4,4,5,2,6
TS938383,3.454545455,3,5,1,12
PL270286,3.2,3,6,1,6
HD437482,5,6,8,1,12
PL360369,3.6,4,6,1,6
HD312137,2.8,3,4,1,6
IK195538,3.8,4,6,1,6
AS660812,4.818181818,5,9,3,12
PL174258,6.75,7,9,3,14
PL257294,4,3,9,1,10
OA591930,4.777777778,5,8,1,10
IK351199,3.888888889,4,7,1,10
TS684827,3,3,4,2,3
PL053548,7.583333333,7,10,6,14
HD094887,2,2,3,1,3
PL233729,4.2,5,6,1,6
HI618824,3.2,2,6,2,6
IK575252,3.333333333,3,6,2,7
HI024535,6.916666667,7,9,6,14
IK518800,4.125,4.5,8,1,9
OA443238,6.833333333,7,9,5,14
PL407221,7,7,11,4,14
IK511263,3.375,2.5,7,1,9
PL798417,7.25,7,10,5,14
IK888697,6.666666667,7,8,4,14
OA639218,2.5,2.5,4,1,3
IK688052,6.833333333,7,10,4,14
HD264361,3.875,3.5,7,1,9
GD134164,4.2,3.5,8,2,11
HD745359,7.916666667,7.5,10,6,13
HD432390,4,4,7,2,10
TS124443,4,3,7,3,5
AS189336,3.2,2,7,1,5
OA067269,7.166666667,7.5,10,5,13
AS627304,8.083333333,8.5,11,5,13
IK669065,7.25,7,9,6,13
TS860353,3.9,3.5,7,1,10
HI184156,8.166666667,8,10,5,13
TS490052,5,5.5,7,2,6
IK299294,3.333333333,2.5,7,1,6
AS515541,7.166666667,7,10,5,13
IK978123,4.333333333,4.5,6,2,6
PL799172,4.8,4,10,1,10
OA684421,3.8,3,6,2,5
AS491747,4.6,4,10,2,10
HI403116,6.583333333,6.5,10,4,13
IK927405,7.083333333,7,10,4,13
OA564685,8.083333333,8,10,7,13
HD634356,6.833333333,6,10,5,13
HI089467,4.5,5,6,1,8
HI919320,7.083333333,7.5,10,3,13
TS814460,7.416666667,7,10,5,13
HD677309,4,4,6,2,9
PL322167,2.875,3,5,1,8
TS414581,6.666666667,7,10,4,13
HD069769,7.166666667,7,11,4,13
PL310669,4,4,7,2,9
TS768279,4,4,7,1,9
IK873661,3.111111111,3,7,1,9
GD700587,4.111111111,4,8,1,9
GD477802,7.833333333,7.5,10,6,13
HD778015,4.333333333,4,9,1,9
IK241354,3.833333333,4,7,1,12
GD762671,8.25,8.5,12,6,13
AS744154,4.666666667,4.5,8,1,12
TS221696,7.583333333,7.5,11,5,13
OA923215,7.166666667,7.5,9,4,13
GD295789,7.083333333,7.5,10,4,13
HD651604,7.75,8,11,4,13
HI914925,7.333333333,7,10,4,13
IK352765,7.333333333,7,9,6,13
TS461809,7.333333333,7,11,4,13
GD960674,8.75,9,12,4,13
IK816400,3.428571429,4,6,1,7
AS430563,3.285714286,4,5,1,7
TS228066,8.083333333,8,11,5,13
HD493357,7.25,7,10,4,13
TS886985,4.25,4,7,2,12
TS645212,4.5,4.5,7,1,12
IK549613,4.666666667,5,9,1,12
TS672566,7.083333333,7,9,5,13
OA861332,7.083333333,7,10,5,13
HI606225,4.181818182,4,8,1,11
HI844112,8,8,10,5,13
HI595550,4.4,5,7,1,5
HD710658,5.333333333,6,8,2,3
IK644445,6.833333333,6.5,9,5,13
HD465982,7.5,7.5,14,3,13
IK351092,7.333333333,7.5,10,4,13
IK003701,7.083333333,7,9,5,13
HI798295,7.166666667,7.5,10,4,13
TS598952,7.416666667,7.5,10,4,13
AS529972,3.25,3,6,1,4
TS385275,3,3,4,2,4
OA137459,2.5,2.5,4,1,4
OA590881,3,2.5,5,2,4
TS805246,3.75,3.5,5,3,4
OA812079,7.083333333,7,10,5,13
AS046594,7.166666667,7,10,5,13
PL543177,1,1,1,1,1
AS115107,2,2,2,2,1
PL431024,1,1,1,1,1
GD619319,8.333333333,8,11,6,13
HD295267,5.4,5,10,2,5
HD055368,7.833333333,8,10,4,13
AS055680,3,3,3,3,3
HD454734,4,4,7,1,11
HD747377,4.5,4.5,5,4,2
IK290152,2.5,2.5,4,1,2
PL145308,2.5,2.5,4,1,2
TS750599,2,2,3,1,2
GD695696,4,4,5,3,2
TS703441,6.5,6.5,9,4,13
PL481814,7.333333333,7,10,5,13
PL215752,4.727272727,4,7,3,11
PL862175,5.090909091,5,8,3,11
HI147428,3,3,4,2,3
IK975905,3.545454545,3,7,1,11
TS931749,7.25,8,9,5,13
TS712143,8.166666667,8.5,12,3,13
HI813237,2.666666667,3,4,1,3
IK315500,7.25,7,11,4,13
IK999111,6.666666667,6.5,9,2,13
PL995085,4.2,3,9,1,4
PL320453,4.285714286,4,8,1,6
AS823436,4.888888889,5,10,1,8
TS894938,3.909090909,4,8,1,10
HI697849,4.25,4.5,6,2,3
OA291049,6.333333333,7,10,2,2
AS501123,5.571428571,5,8,3,6
OA157445,3.888888889,3,8,1,8
HI984860,5,3,9,3,2
IK251979,4.666666667,5,8,1,5
PL930272,7.416666667,7.5,11,3,12
IK528327,4.75,5,8,2,7
IK661529,4.833333333,4.5,8,2,11
IK881709,4.1,3,9,1,9
IK059828,4.666666667,5,9,1,8
HI195873,4.4,3,10,2,4
TS322485,2.8,2,6,1,4
IK552971,4.4,3,8,3,4
PL000560,4.75,3.5,9,3,3
HD218970,4.75,4,8,3,7
IK782104,5,5,9,2,11
IK407687,3.916666667,3,7,1,11
IK588471,4,3.5,6,3,5
HI368031,7.416666667,8,10,3,12
OA324857,5.666666667,5,9,3,2
PL248851,5.454545455,5,10,1,10
AS450151,4.333333333,3,9,1,2
HI980650,4.666666667,3,8,3,2
GD869479,5,5,8,2,1
AS251169,5.2,5,10,2,9
HD351145,4.1,4,7,2,9
OA109367,5,4,9,2,2
OA663815,4.555555556,4,9,2,8
HD814444,7.5,6.5,12,6,12
TS803328,4.8,5,9,1,4
OA546913,5.555555556,5,9,2,8
IK042838,7.583333333,7,10,5,12
HD523855,5.083333333,4.5,9,1,11
IK654848,4.125,4,7,2,7
IK165785,4.6,5,8,2,4
HI302801,4.6,4,9,1,9
PL227814,7.25,7,10,3,12
HD426886,8.416666667,8,11,5,12
HI637417,6,6,8,4,1
IK679682,4.3,4.5,7,1,9
TS681471,6.333333333,5,12,2,2
TS655367,4.125,3.5,7,2,7
GD563242,7.916666667,8,13,4,12
HD580454,7.333333333,7,11,3,12
GD115456,3.666666667,4,7,2,8
IK403801,4.666666667,5,8,2,8
TS609478,5,4.5,9,2,3
HD434417,3.833333333,3,7,1,5
HD997786,5.25,5.5,9,1,3
AS645809,3.875,3,8,2,7
PL302535,7.916666667,8,12,6,12
AS509237,4,3,9,1,8
AS200286,4.9,5,10,1,9
IK429268,7.5,7,10,6,12
HI596179,4,3.5,11,1,7
OA393110,4.4,6,7,1,4
GD587474,5,5,8,2,3
HI555012,4.8,4,8,2,4
OA186702,5.166666667,4,10,1,5
IK552816,4.166666667,3.5,9,2,5
IK190403,4.8,4.5,8,2,9
HI367242,7.5,7.5,10,5,12
OA635459,3.4,4,5,2,4
HI140097,5,5,10,1,10
IK491887,4.9,5,9,2,9
OA057953,7.083333333,7.5,9,4,12
TS117409,5.142857143,4,11,2,6
GD768522,4.285714286,5,6,2,6
OA694533,8.166666667,8,10,6,12
OA472503,5.1,5.5,9,1,9
IK584824,7.416666667,7.5,12,4,12
GD639619,6.333333333,6,9,4,2
IK287037,4.5,4,9,1,3
PL683089,4.2,4.5,9,1,9
HI377541,5,5.5,7,2,3
HI073600,4.75,5,7,2,3
HD146199,8.25,8.5,11,6,12
IK697935,4.8,4.5,8,1,9
PL975826,5.333333333,3,11,2,2
TS866911,6.5,6.5,10,3,1
TS408600,3,2,6,1,4
AS185951,3.8,3,10,1,9
IK973289,3.4,2,8,1,4
PL379434,4,3,8,1,6
OA761455,4.090909091,4,8,1,10
HD268534,5,4,9,1,5
HD677310,4.625,4,10,2,7
PL542865,4,4,6,3,7
AS546422,4.75,4,10,1,11
GD001473,4.166666667,4,7,1,5
IK884794,5.142857143,5,8,3,6
IK057216,5.857142857,4,11,3,6
HI331377,7.666666667,8,10,4,12
GD151877,4.25,3,8,3,3
GD176879,4.5,4.5,8,1,5
PL969360,6.833333333,6.5,9,4,12
HI402317,4.2,4,7,2,4
HD295608,3.888888889,3,8,1,8
OA680638,4.545454545,5,9,1,10
TS789849,4.333333333,4,9,1,5
GD921810,4.714285714,6,7,1,6
OA973146,4.666666667,5,7,2,8
AS920111,4.6,5,10,1,4
IK988092,4.75,5,10,1,11
HD256907,3.333333333,2,6,2,2
HI570258,4.090909091,4,11,1,10
TS174464,7.25,7,10,5,12
GD210507,4.666666667,5,8,1,11
GD513608,5,5,9,1,1
TS727656,4,4,7,1,5
TS075183,4.25,4.5,8,2,7
HD293656,5,4,9,2,6
GD098851,5.416666667,5.5,10,2,11
GD646501,4.333333333,4,10,1,8
HD876492,6,6,9,3,1
AS886872,7.416666667,7,11,5,12
HI402688,4.333333333,4.5,8,1,11
OA897552,4.428571429,5,9,1,6
IK032596,5.333333333,5.5,8,2,5
AS721170,3.7,4,7,1,9
AS345469,3.666666667,3.5,7,1,11
AS502510,4.4,4,8,2,4
GD475433,4.857142857,3,9,2,6
GD378149,5.333333333,4,11,2,5
PL745124,3.444444444,3,7,1,8
IK761631,4.2,4.5,7,1,9
HI599889,7.083333333,6.5,10,6,12
GD325851,7.25,8,10,3,12
IK704656,7.416666667,8,9,6,12
OA004129,7.75,8,10,5,12
TS763203,7.333333333,7,11,3,12
HD643188,5.333333333,6,8,2,2
HD402002,8.166666667,7.5,12,6,12
GD915723,4,4,6,2,5
OA484337,5.090909091,4,10,1,10
HD634523,4,4,7,1,9
OA396855,4.3,4,8,1,9
AS354246,7,7,8,6,1
GD165203,4.571428571,5,8,1,6
PL849292,5.111111111,6,8,2,8
HI606358,4.555555556,4,11,1,8
IK430848,4.571428571,4,7,2,6
HD874104,4.142857143,4,7,3,6
TS345366,4.5,4.5,7,2,5
PL012044,7.25,7.5,10,3,12
GD174951,4.666666667,4,9,2,8
HD032015,4.916666667,4,10,1,11
HD717249,4.714285714,5,10,1,6
IK082424,5.166666667,5,9,1,11
PL850297,5.5,5.5,9,2,1
HD104614,4.272727273,4,8,1,10
OA245976,4,4,7,2,7
GD390290,5.666666667,4,11,2,2
OA507872,6.333333333,5,9,5,2
TS977703,7,7.5,8,4,12
HD069655,4.875,4.5,9,3,7
AS628722,4.454545455,4,9,1,10
HI491991,5.666666667,6,9,2,2
GD716223,7.083333333,7,11,3,12
HD571515,4.583333333,4.5,9,2,11
OA405652,4.4,4,8,2,9
AS197200,8.25,8,12,6,12
PL064289,3.75,4.5,7,1,7
IK642724,5.5,5,9,2,11
HI085532,3.75,3,7,2,3
HI049184,4.142857143,3,8,1,6
OA710903,5,5,9,1,10
HD981197,4.444444444,4,7,1,8
AS639549,4.375,3.5,9,2,7
OA834676,6,6,9,3,1
HD805503,6.818181818,7,9,5,11
TS315466,4.125,4,8,1,7
HI372505,5.454545455,5,10,3,10
IK000432,4.909090909,4,11,2,10
GD608565,4.666666667,5,8,1,5
AS247467,4.285714286,4,9,1,6
HI866614,8,8,11,6,11
TS034873,6.636363636,7,9,3,11
OA777947,3.25,3,7,1,7
HI630247,8.181818182,8,10,6,11
IK056231,4,4,9,1,6
PL247947,4.8,3,10,2,4
GD797764,4.9,5,9,1,9
HI058807,7.909090909,8,10,5,11
PL177911,4,3,7,3,4
PL154639,4,4,6,1,4
GD316791,5.5,5.5,9,3,5
OA420229,4.75,4.5,8,2,3
PL300201,4.6,4,11,1,9
TS023870,4.363636364,4,11,1,10
GD892565,7.727272727,8,10,5,11
GD462507,6,6,10,3,6
HD384128,7.727272727,8,9,6,11
IK356680,8.272727273,8,11,3,11
TS310889,7.454545455,8,9,5,11
OA211420,3.909090909,4,7,1,10
PL333517,7.090909091,7,10,6,11
AS418314,5.666666667,5,9,3,2
OA794712,7.909090909,7,11,6,11
TS844505,3.2,3,7,1,4
OA802798,7.181818182,8,9,3,11
GD289362,8.090909091,8,10,6,11
HI474778,6.909090909,7,10,5,11
TS349770,3.5,3,7,1,7
GD819153,4.666666667,5,6,3,2
IK575241,3.9,4,6,1,9
TS761925,3.6,3,7,2,9
GD931906,4.3,4,10,1,9
OA695959,4.181818182,5,8,1,10
GD001932,5.545454545,6,10,2,10
IK802877,8.363636364,8,11,6,11
PL074136,4.111111111,3,10,1,8
PL535994,3.5,2.5,8,1,7
IK714626,4.444444444,4,8,1,8
IK899587,5.285714286,6,9,1,6
GD913324,7.818181818,8,11,5,11
