,A,B,"dict(A,B)",#(A)+#(B)
2368,2162,5849,0.2009728994709983,3
2369,3420,3499,0.2009728994709983,2
2370,5076,6274,0.20097289947099833,7
2371,1045,5840,0.2009728999960593,3
2372,5719,5827,0.2009728999960593,5
2373,1854,5342,0.2009728999960593,3
2374,1353,6312,0.2009728999960593,4
2375,1774,1811,0.2009728999960593,2
2376,2757,2937,0.2009728999960593,2
2377,5756,5758,0.20097289999605936,4
2378,5714,5971,0.2016152739132329,5
2379,5747,6288,0.20161527391323306,6
2380,5397,5972,0.20161527391323306,5
2381,5313,5919,0.20161527391323314,9
2382,3675,6227,0.20161527391323314,7
2383,5622,6126,0.20161527391323317,6
2384,6228,6423,0.20161527391323317,9
2385,2470,2674,0.20161527391323317,2
2386,5795,6085,0.2016152739132332,6
2387,1904,6240,0.2016152739132332,5
2388,2020,5730,0.2016152739132332,4
2389,434,553,0.20161527391323322,2
2390,216,361,0.20161527391323322,2
2391,253,391,0.20161527391323322,2
2392,5713,5748,0.20161527391323322,7
2393,5230,5823,0.20161527391323322,5
2394,5238,6431,0.20161527391323322,11
2395,522,6143,0.20161527391323322,5
2396,709,5569,0.20161527391323322,6
2397,1040,5319,0.20161527391323322,3
2398,5414,6299,0.20161527391323322,7
2399,5123,5792,0.20161527391323322,6
2400,5170,5943,0.20161527391323322,6
2401,5340,6147,0.20161527391323322,4
2402,2297,2515,0.20161527391323322,2
2403,5794,6357,0.20161527391323322,6
2404,5064,6079,0.20161527391323322,4
2405,579,6237,0.20161527391323322,4
2406,5031,6271,0.20161527391323322,4
2407,5327,6257,0.20161527391323322,6
2408,5944,6461,0.20161527391323322,11
2409,1710,2009,0.20161527391323322,2
2410,5611,5612,0.20161527391323322,7
2411,5847,6307,0.20161527391323322,8
2412,4393,6278,0.20161527391323322,6
2413,5309,5950,0.20161527391323322,6
2414,2196,2416,0.20161527391323322,2
2415,2882,5672,0.20161527391323322,3
2416,2869,3287,0.20161527391323322,2
2417,3400,5851,0.20161527391323322,3
2418,3315,4444,0.20161527391323322,4
2419,3569,3685,0.20161527391323322,2
2420,3313,3497,0.20161527391323322,2
2421,5757,5822,0.20161527391323325,4
2422,5606,5642,0.20161527391323325,6
2423,1981,5664,0.20161527391323325,3
2424,629,5721,0.20161527391323328,4
2425,861,5929,0.20161527391323328,4
2426,3199,6062,0.2031792717410527,6
2427,2923,5502,0.20443941179833564,3
2428,2562,2570,0.20459799938776302,2
2429,2955,5861,0.2049563549895336,4
2430,3744,4843,0.20826600328225786,4
2431,2969,5769,0.20826600328225822,3
2432,4455,5893,0.20826600328225822,8
2433,2281,2561,0.21073587444675937,2
2434,3437,5212,0.2109916872378661,3
2435,2445,2525,0.21161960721563114,2
2436,5772,6206,0.21166880876241467,6
2437,3270,5905,0.21166880876241484,4
2438,5475,6112,0.21611460008709227,4
2439,17,236,0.21666131388762389,2
2440,5247,5248,0.2166613138876241,4
2441,1057,5556,0.2166613138876241,3
2442,5515,5981,0.2166613138876241,8
2443,5261,5262,0.2166613138876241,6
2444,5266,5268,0.2166613138876241,6
2445,5278,5391,0.2166613138876241,14
2446,5587,5734,0.21666131388762416,6
2447,5591,5639,0.21666131388762416,5
2448,5287,5367,0.21666131388762416,5
2449,5289,5368,0.21666131388762416,8
2450,1745,6447,0.21666131388762416,5
2451,1882,2145,0.21666131388762416,2
2452,5296,5388,0.21666131388762416,8
2453,1439,6136,0.21666131388762416,12
2454,1255,6138,0.2166613138876242,5
2455,5631,6001,0.21666131388762422,4
2456,5361,5362,0.21666131388762422,6
2457,2895,5365,0.21666131388762422,3
2458,2239,5372,0.21666131388762422,3
2459,813,5966,0.21666131388762422,3
2460,5384,5385,0.21666131388762422,16
2461,4022,6279,0.21666131388762422,9
2462,4804,6282,0.21666131388762422,8
2463,1716,5390,0.21666131388762422,4
2464,198,5396,0.21666131388762433,3
2465,117,6378,0.21666131388762433,3
2466,298,5406,0.21666131388762433,4
2467,238,5709,0.21666131388762433,3
2468,3864,5427,0.21666131388762433,17
2469,5466,5891,0.21675563238966003,4
2470,1557,1597,0.21697035106946796,2
2471,2907,6211,0.21711743471191497,4
2472,4660,6042,0.21711743471191497,4
2473,5440,5529,0.2172242873482429,7
2474,6022,6531,0.217256872112427,6
2475,3341,5523,0.217256872112427,3
2476,2779,3324,0.21747153394364746,2
2477,3706,5174,0.21848008379940662,3
2478,2479,6286,0.21848008379940662,4
2479,3467,3580,0.21857884747469025,2
2480,3553,6111,0.21857884747469047,6
2481,2874,5915,0.21890452085161047,3
2482,1794,6048,0.2198842821551518,7
2483,2511,5510,0.21988428215515185,4
2484,3780,3876,0.21988428215515185,2
2485,2448,6104,0.2198842821551519,3
2486,3962,4687,0.22035714651719251,3
2487,5518,5968,0.22035714651719257,6
2488,5450,5855,0.22103658287891315,5
2489,31,5809,0.22167661037807646,4
2490,5013,5985,0.22167661037807668,4
2491,802,6518,0.22167661037807668,4
2492,742,6381,0.22167661037807668,4
2493,5547,6340,0.22167661037807668,11
2494,950,1169,0.22167661037807668,2
2495,5584,5921,0.2216766103780767,4
2496,5926,6344,0.2216766103780767,5
2497,5790,5994,0.2216766103780767,6
2498,555,5677,0.22167661037807673,3
2499,1402,1693,0.22167661037807673,2
2500,870,4355,0.22167661037807673,3
2501,5283,6365,0.22167661037807673,6
2502,2150,6007,0.22167661037807673,3
2503,2738,6370,0.22167661037807673,4
2504,1370,1598,0.22167661037807673,2
2505,2581,2975,0.22167661037807673,2
2506,2073,6003,0.22167661037807676,3
2507,2066,5630,0.22167661037807676,3
2508,1483,6351,0.2216766103780768,3
2509,5604,6011,0.2216766103780768,5
2510,4370,6366,0.2216766103780768,4
2511,1110,5659,0.22167661037807682,4
2512,597,5684,0.2216766103780769,3
2513,223,371,0.2216766103780769,2
2514,650,5955,0.22167661037807693,3
2515,5102,6376,0.22167661037807695,6
2516,5117,5537,0.22167661049708207,5
2517,259,431,0.2216766104970823,2
2518,2516,2936,0.22167661049708232,2
2519,1902,2283,0.22167661049708234,2
2520,2334,2638,0.22167661049708234,2
2521,1995,5141,0.22167661049708234,3
2522,1742,2057,0.22167661049708237,2
2523,1215,5810,0.2216766104970824,4
2524,6019,6433,0.2216766104970825,15
2525,3486,5438,0.22215841548641202,4
2526,2398,5286,0.22215841548641205,4
2527,3263,3349,0.2221584154864121,2
2528,5455,5857,0.22215841548641252,7
2529,5859,6063,0.22300960459805952,10
2530,3756,6044,0.22505779972038953,5
2531,3747,6401,0.2250577997203902,11
2532,2831,5874,0.22505779972039025,3
2533,6045,6061,0.22505779972039042,10
2534,3783,6046,0.22505779972039042,7
2535,3760,3786,0.22505779972039086,2
2536,5452,6035,0.22550029294927587,8
2537,2701,2998,0.2258983154790721,2
2538,3211,5882,0.22779050231470868,4
2539,5256,5524,0.22779050231470868,5
2540,2908,5434,0.2277905023147088,3
2541,3785,6503,0.22779050231470888,5
2542,5192,5872,0.22782257708258616,5
2543,1855,2105,0.22818855525044032,2
2544,5499,5892,0.22832523849828737,7
2545,2080,5877,0.229281519675251,4
2546,2725,3217,0.22928151967525107,2
2547,2195,5464,0.22928151967525107,3
2548,4932,6174,0.22928151967525107,8
2549,2924,6499,0.23032320076055227,5
2550,5764,6418,0.23041688804242974,9
2551,5527,5870,0.23149654171914294,5
2552,2855,5461,0.2325186523031403,3
2553,2835,5516,0.2325186523031403,3
2554,2418,3027,0.23367136982654035,2
2555,5142,6442,0.2344352082296218,5
2556,1632,5838,0.2344352082296218,5
2557,667,5992,0.23443520822962183,3
2558,1969,5087,0.23443520822962183,3
2559,5092,5846,0.23443520822962183,6
2560,5570,5927,0.23608410270138847,5
2561,1821,2182,0.23608410270138847,2
2562,848,1086,0.23608410270138852,2
2563,6156,6363,0.23608410270138852,8
2564,1950,6306,0.23608410270138855,5
2565,3471,3708,0.2360841027013886,2
2566,467,619,0.23608410270138866,2
2567,350,546,0.23608410270138885,2
2568,63,247,0.23608410270138888,2
2569,141,318,0.23608410292487444,2
2570,3722,4819,0.23608410292487447,3
2571,3100,4476,0.2360841029248745,4
2572,5233,5541,0.23608410292487453,4
2573,5982,6071,0.23608410292487456,5
2574,5723,5997,0.23608410292487456,7
2575,645,797,0.23608410292487456,2
2576,5555,5829,0.23608410292487456,5
2577,2879,4515,0.23608410292487456,3
2578,5244,5976,0.23608410292487458,6
2579,2842,6511,0.23608410292487458,5
2580,5627,6576,0.2360841029248746,16
2581,5589,6254,0.2360841029248746,6
2582,1816,2174,0.23608410292487464,2
2583,5360,5996,0.23608410292487464,5
2584,6346,6466,0.23608410292487467,15
2585,6259,6426,0.23608410292487467,8
2586,5936,6350,0.23608410292487467,9
2587,859,6454,0.23608410292487467,3
2588,6260,6482,0.2360841029248747,7
2589,544,5820,0.23608410292487478,3
2590,4353,5680,0.23608410292487478,4
2591,2361,5889,0.23636159771520554,3
2592,6055,6495,0.23636159771520596,11
2593,5398,6216,0.23672237177817343,7
2594,10,5785,0.2367223717781735,3
2595,6310,6638,0.23672237177817357,13
2596,549,5956,0.23672237177817357,4
2597,5957,6276,0.23672237177817357,5
2598,4459,5907,0.23672237177817357,6
2599,451,6098,0.2367223717781736,3
2600,5925,6074,0.2367223717781736,5
2601,4320,5793,0.2367223717781736,6
2602,1504,6010,0.2367223717781736,9
2603,1465,1621,0.2367223717781736,2
2604,2287,6343,0.23672237177817365,3
2605,5699,6687,0.23672237177817382,6
2606,2349,3540,0.23672237177817382,2
2607,2253,2554,0.23672237222394057,2
2608,5988,6517,0.23672237222394063,7
2609,1511,5344,0.23672237222394066,3
2610,5307,5839,0.23672237222394069,4
2611,444,548,0.2367223722239407,2
2612,1107,5739,0.2367223722239407,3
2613,873,6077,0.2367223722239407,3
2614,651,5417,0.2367223722239407,3
2615,1235,6158,0.2367223722239407,3
2616,5472,5521,0.2371610680828462,5
2617,5885,6722,0.24098994993530334,7
2618,6053,6521,0.24098994993530362,8
2619,5504,6726,0.24098994993530407,11
2620,2822,2911,0.24113335652176476,2
2621,5884,6318,0.24113335708440875,6
2622,3055,3231,0.2411333570844088,2
2623,1426,5868,0.24113335708440886,3
2624,5853,6287,0.24123699207807017,5
2625,2837,5195,0.24271621810845398,3
2626,2299,6031,0.2429601248004477,3
2627,4112,6047,0.2441411031335309,3
2628,2771,3286,0.2441411031335311,2
2629,2088,6057,0.24414110313353113,5
2630,6037,6665,0.2442188539624383,10
2631,178,5688,0.24530727313587708,3
2632,5566,5918,0.24530727313587708,4
2633,5778,5935,0.24530727313587708,6
2634,5666,5949,0.2453072731358771,5
2635,622,6246,0.24530727313587714,4
2636,494,6704,0.24530727313587714,4
2637,5678,6275,0.24530727313587714,6
2638,5099,6341,0.24530727313587722,4
2639,5614,5802,0.24530727313587722,4
2640,339,5931,0.24530727313587736,3
2641,2795,6329,0.24530727313587766,3
2642,6023,6030,0.2453072736735851,5
2643,2843,5890,0.24530727367358554,3
2644,5717,6444,0.24530727367358557,7
2645,2117,2206,0.24530727367358557,2
2646,641,5984,0.2453072736735856,5
2647,5834,6154,0.2453072736735856,10
2648,1254,5835,0.2453072736735856,4
2649,1901,5995,0.2453072736735856,3
2650,5814,6290,0.24530727367358562,6
2651,6266,6703,0.24530727367358562,8
2652,6359,6601,0.24530727367358562,6
2653,1624,6014,0.24530727367358562,5
2654,6252,6392,0.24530727367358565,11
2655,5986,6523,0.24533038676875665,8
2656,2429,5205,0.2500642222241254,3
2657,3736,6025,0.25015026219115183,3
2658,1467,6417,0.25044661750902536,4
2659,6101,6409,0.25333286226870566,6
2660,2694,4509,0.2557474999380094,3
2661,2228,6486,0.2575554258528545,4
2662,5710,6068,0.25831700867851204,6
2663,605,4235,0.25831700867851204,3
2664,406,5791,0.25831700867851204,5
2665,669,6301,0.25831700867851204,6
2666,1819,6235,0.2583170086785121,4
2667,6302,6460,0.2583170086785121,7
2668,5605,6223,0.2583170086785121,6
2669,5560,6232,0.2583170086785121,5
2670,5833,6005,0.2583170086785121,6
2671,2482,5948,0.2583170086785121,4
2672,5797,5844,0.2583170086785121,5
2673,6243,6456,0.2583170086785121,10
2674,6137,6713,0.2583170086785121,6
2675,894,6000,0.25831700867851215,5
2676,5737,6519,0.25831700867851215,4
2677,6083,6510,0.25831700867851215,10
2678,329,6017,0.25831700867851226,8
2679,6149,6434,0.25831700867851226,6
2680,2871,6199,0.2595788854876376,3
2681,5177,6026,0.25981504155398366,5
2682,2988,6106,0.2602842803833216,5
2683,6040,6325,0.2602842803833217,8
2684,6024,6407,0.26218184009130246,7
2685,1982,2147,0.26256743319467024,2
2686,5484,6493,0.2632887773144057,6
2687,2870,3066,0.26623794414096214,2
2688,4474,6195,0.26623794414096214,7
2689,564,566,0.26671645377835995,2
2690,44,45,0.26671645377836006,2
2691,5206,5445,0.26714926960771584,4
2692,5520,6728,0.2671492699368793,12
2693,6193,6673,0.2671492699368793,5
2694,2223,6034,0.2671557917055239,4
2695,3006,6490,0.2674213526496875,5
2696,5512,6060,0.2674213526496875,6
2697,5989,6533,0.26742135264968764,6
2698,1934,2121,0.2693411207362867,2
2699,3631,6441,0.26978598679010424,3
2700,75,91,0.2708063170779186,2
2701,2400,2606,0.27157676274874076,2
2702,3224,3251,0.2725864175670542,2
2703,3210,6163,0.2746512695563954,4
2704,5934,6540,0.27535982501422324,13
2705,6076,6355,0.2753598250142233,5
2706,1228,5937,0.27535982501422335,4
2707,5243,6548,0.27535982501422335,8
2708,1472,6551,0.27535982501422335,4
2709,6277,6706,0.27535982501422335,8
2710,3739,5914,0.2753598254932462,4
2711,673,808,0.27535982549324656,2
2712,3932,4707,0.27535982549324667,3
2713,6238,6297,0.2753598254932467,10
2714,2181,6099,0.2753598254932467,3
2715,6391,6556,0.2753598254932468,9
2716,6248,6481,0.2753598254932468,16
2717,5169,6469,0.2753598254932468,6
2718,1311,6255,0.2753598254932468,3
2719,1157,6352,0.2753598254932468,5
2720,5172,6006,0.2753598254932468,5
2721,3793,4673,0.27632129555212587,3
2722,4836,4838,0.2763212955521259,6
2723,966,1031,0.276321295552126,2
2724,3080,3652,0.276321295552126,2
2725,400,466,0.27632129555212603,2
2726,2847,4430,0.27632129555212603,4
2727,3846,4566,0.27632129555212603,3
2728,3833,3973,0.27632129555212603,2
2729,3853,4652,0.27632129555212614,3
2730,2947,3017,0.2763541693708248,2
2731,2853,3086,0.27635416937082485,2
2732,1306,1838,0.2769570391159915,2
2733,3692,5460,0.2769570391159915,4
2734,1373,1460,0.2770659795882292,2
2735,3772,3821,0.27774967228979663,2
2736,3406,4456,0.2777496722897967,3
2737,2387,2709,0.27774967228979686,2
2738,5459,6028,0.2783513377304123,5
2739,3160,6720,0.2789977464128093,8
2740,5182,6096,0.2793625100567942,6
2741,530,552,0.28027103494440414,2
2742,3050,4517,0.28027103494440414,3
2743,3873,3974,0.28027103494440414,2
2744,900,962,0.2802710349444042,2
2745,773,6264,0.2802710349444042,6
2746,3310,3703,0.2802710349444042,2
2747,2811,5098,0.28027103494440425,3
2748,2727,5702,0.2802710350385298,3
2749,2474,2567,0.28027103503852996,2
2750,506,6480,0.28027103503853007,6
2751,1233,1294,0.28027103503853007,2
2752,3657,6043,0.2807239419618978,4
2753,3389,5190,0.2808108669283788,3
2754,2096,2325,0.2810155328884635,2
2755,3212,6189,0.28108444022535667,4
2756,2231,5880,0.2810844402253567,5
2757,3618,3795,0.28108444022535695,2
2758,6069,6438,0.2813222496504879,10
2759,5900,6820,0.28132224965048813,5
2760,6091,6269,0.28132224965048813,5
2761,3488,3520,0.28132224965048813,2
2762,5800,6475,0.2813222496504882,5
2763,1938,5288,0.28199139472959417,4
2764,3707,3757,0.28199139472959417,2
2765,5863,6105,0.28219528095784574,5
2766,2514,6086,0.28272114411361643,4
2767,702,5842,0.28272114430023665,4
2768,1225,5998,0.2827211443002367,4
2769,1462,6082,0.2827211443002367,5
2770,2025,5608,0.2827211443002367,4
2771,4747,5219,0.28282068409563177,5
2772,3232,6064,0.2833049868256877,4
2773,5435,6200,0.28351315291925244,7
2774,2692,2933,0.28566443522051865,2
2775,2681,4977,0.2859683494445357,3
2776,5234,6337,0.2865596614978987,8
2777,6155,6229,0.2865596614978987,6
2778,5816,6084,0.2865596614978987,5
2779,1013,1247,0.28655966149789874,2
2780,5298,6710,0.28655966149789874,4
2781,6151,6273,0.2865596614978988,8
2782,2521,5697,0.2865596618661395,4
2783,606,779,0.2865596618661398,2
2784,6296,6753,0.2865596618661398,5
2785,2055,2466,0.2865596618661398,2
2786,5828,6565,0.28655966186613985,5
2787,221,6016,0.2865596618661399,4
2788,258,6516,0.2865596618661399,4
2789,6251,6464,0.2865596618661399,21
2790,6038,6052,0.28878241219500783,6
2791,3235,6630,0.2888817518501655,5
2792,5292,6132,0.2888817518501655,12
2793,5269,6116,0.2888817518501655,11
2794,3571,3906,0.2888817518501655,2
2795,4070,6119,0.2888817518501655,6
2796,5273,6725,0.2888817518501655,13
2797,3542,6124,0.2888817518501655,6
2798,1812,6127,0.28888175185016557,4
2799,2052,6360,0.28888175185016557,4
2800,125,6338,0.2888817518501656,3
2801,1020,5959,0.2888817518501656,3
2802,1470,6267,0.2888817518501656,3
2803,2964,4417,0.2888817518501656,3
2804,4440,6160,0.2888817518501656,5
2805,4021,6050,0.2888817518501656,4
2806,2820,5615,0.2888817518501656,3
2807,5852,6512,0.2888817518501656,9
2808,5369,6497,0.2888817518501656,18
2809,2070,5373,0.2888817518501656,3
2810,4560,5380,0.2888817518501656,6
2811,5382,5383,0.2888817518501656,4
2812,3737,6612,0.2888817518501656,3
2813,3765,3878,0.2889225797838624,2
2814,4733,6209,0.28892257978386243,7
2815,3297,5952,0.28948991293706944,3
2816,3300,3327,0.2894899129370695,2
2817,3272,6619,0.2899620452581966,4
2818,3386,4519,0.29012154296288545,4
2819,3648,5965,0.29012154296288567,3
2820,5807,6342,0.2904444866199264,5
2821,5585,5975,0.2904444866199268,6
2822,1623,6470,0.29044448661992683,5
2823,3104,3111,0.29044448661992683,2
2824,2627,6458,0.29044448661992683,3
2825,545,5711,0.2904444866199269,4
2826,5341,6354,0.29044448661992694,4
2827,5657,5832,0.29044448661992694,6
2828,6367,6388,0.29044448661992694,5
2829,1852,6157,0.29044448661992694,4
2830,2344,6775,0.29044448661992694,6
2831,3077,6763,0.29044448661992694,5
2832,751,810,0.290444486619927,2
2833,4945,6033,0.2910821742847223,6
2834,3305,3496,0.2914933193715053,2
2835,70,6067,0.2917996521389522,3
2836,4015,6181,0.2917996523197662,17
2837,3829,3995,0.2917996523197662,2
2838,2366,5377,0.2917996523197663,4
2839,2857,6015,0.29179965231976634,3
2840,4719,4720,0.29179965231976634,5
2841,1596,5817,0.2917996523197664,3
2842,2532,6125,0.2917996523197664,4
2843,3219,4426,0.29179965231976646,3
2844,3025,4049,0.29179965231976646,2
2845,2978,6172,0.29179965231976646,5
2846,3775,4704,0.29179965231976646,6
2847,4727,6179,0.2917996523197665,7
2848,3180,4452,0.29194754021118235,3
2849,271,6108,0.2926620255605817,3
2850,5551,6573,0.2926620255605818,13
2851,6369,6579,0.29266202556058185,7
2852,5674,6428,0.2926620255605819,9
2853,5686,5923,0.29266202556058196,10
2854,6311,6856,0.29266202556058196,10
2855,4356,6832,0.29266202556058196,5
2856,690,941,0.29266202556058196,2
2857,5947,6801,0.2926620256507226,6
2858,6377,6505,0.29266202565072263,5
2859,5648,6427,0.29266202565072263,5
2860,1281,6353,0.29266202565072263,4
2861,2037,6594,0.29266202565072263,3
2862,6094,6745,0.2927828665209649,5
2863,3880,5774,0.2943099639461042,4
2864,2876,5503,0.2949908337903217,3
2865,6410,6740,0.2951046382704556,10
2866,5494,6678,0.29550093490537244,5
2867,2472,2807,0.29578600807896943,2
2868,3186,3281,0.2963763635027556,2
2869,3834,6196,0.29731978501488315,3
2870,6093,6954,0.29731978501488326,7
2871,2862,4449,0.29731978501488326,4
2872,2715,5969,0.29731978501488326,3
2873,1541,1832,0.298181797559248,2
2874,5257,6402,0.29846366090548027,10
2875,5876,6198,0.2984636609054803,10
2876,2454,6718,0.2984636609054803,5
2877,2279,6175,0.2984636609054803,3
2878,2736,6213,0.29967452946896034,4
2879,5902,6568,0.2996745294689606,4
2880,3562,6372,0.2998553901220057,4
2881,5371,6187,0.29985539012200585,6
2882,4650,6561,0.30015566798591353,4
2883,3924,4659,0.3015347720466197,3
2884,3565,6097,0.3015347720466197,3
2885,205,5693,0.3015347720466198,4
2886,5741,6550,0.3015347720466198,6
2887,3662,3691,0.3015347720466198,2
2888,3096,6545,0.3015347720466198,6
2889,3816,4828,0.3015347720466198,3
2890,2441,5958,0.3015347720466199,3
2891,4712,4713,0.3015347720466199,5
2892,3843,5962,0.3015347720466201,4
2893,5871,6661,0.30242291086984985,8
2894,6528,6895,0.30257097178788256,7
2895,3681,6122,0.30331639150251866,6
2896,5930,6435,0.30331639150251877,4
2897,2065,2263,0.30331639150251877,2
2898,2040,6457,0.30331639150251877,3
2899,2035,6711,0.30331639150251877,3
2900,1535,5967,0.3033163915025189,3
2901,6333,6430,0.30372066963713334,19
2902,5676,6570,0.3037206696371334,10
2903,5635,6313,0.30372066963713346,4
2904,4349,5670,0.3037206696371335,4
2905,5633,6593,0.30372066963713357,7
2906,1152,1442,0.30372066963713357,2
2907,5525,6875,0.30372066981085055,11
2908,7,4195,0.3037206698108506,3
2909,771,5815,0.30372066981085066,3
2910,5865,6491,0.30372066981085066,9
2911,6345,6452,0.3037206698108507,15
2912,5821,5826,0.3037206698108507,5
2913,5993,6013,0.3037206698108507,4
2914,5669,6459,0.3037206698108507,11
2915,1644,6773,0.3037206698108507,7
2916,1756,6837,0.3037206698108507,3
2917,6295,6543,0.3037206698108507,5
2918,6144,6507,0.30372066981085083,4
2919,6256,6348,0.30372066981085083,7
2920,508,6824,0.30372066981085083,5
2921,5978,6386,0.30372066981085083,7
2922,3380,3617,0.3043804894559604,2
2923,3256,5451,0.3044752111991936,3
2924,5202,6194,0.30582265498225236,4
2925,3704,3758,0.30592298466337686,2
2926,2103,6620,0.3064600331983721,3
2927,3819,6449,0.30691892741783,3
2928,5685,5787,0.30691892741783006,4
2929,633,7094,0.3069189274178301,11
2930,970,6754,0.3069189274178301,3
2931,1288,6700,0.30691892741783017,4
2932,1160,6425,0.30691892741783017,3
2933,443,6759,0.3069189274178303,3
2934,208,6659,0.30691892750378363,4
2935,1124,6110,0.30691892750378363,4
2936,5303,5732,0.30691892750378363,5
2937,2530,5113,0.3069189275037837,3
2938,6202,6624,0.30812036125438497,10
2939,6411,6653,0.3081203612543851,12
2940,5495,5964,0.3081203612543851,5
2941,6032,6618,0.308260537422772,8
2942,2845,6476,0.31002486973752047,4
2943,41,5118,0.31006291363642347,4
2944,4541,6130,0.31006291363642347,11
2945,4990,6422,0.3100629136364236,9
2946,5777,5836,0.3100629136364236,4
2947,1876,6145,0.3100629136364236,3
2948,5845,6239,0.3100629136364236,9
2949,2046,5647,0.3100629136364236,3
2950,3267,3667,0.3100629136364236,2
2951,95,6335,0.31006291363642363,3
2952,1319,6150,0.31006291363642363,3
2953,2824,4483,0.31006291363642363,3
2954,1564,6324,0.3105194549644847,3
2955,2591,4418,0.31175733062830335,3
2956,3455,5222,0.3136853066700683,3
2957,676,5681,0.31623626418615675,3
2958,5549,6716,0.31623626418615675,19
2959,6002,6261,0.31623626418615675,7
2960,6314,6699,0.31623626418615675,9
2961,5831,6552,0.31623626418615675,5
2962,1894,2216,0.31623626418615675,2
2963,3687,7134,0.31623626418615675,5
2964,5818,6634,0.31623626418615675,10
2965,5783,6478,0.3162362641861568,9
2966,5954,6846,0.3162362641861568,15
2967,6600,6912,0.31623626418615686,16
2968,2141,2343,0.31623626418615686,2
2969,513,5026,0.3174813568808685,3
2970,2813,6636,0.3174813570470561,7
2971,5796,6128,0.3174813570470562,5
2972,6140,6791,0.31748135704705627,7
2973,5540,6658,0.31748135704705627,6
2974,1080,6453,0.31748135704705627,6
2975,1081,6563,0.3174813570470563,4
2976,5841,6465,0.3174813570470563,16
2977,6081,6361,0.3174813570470563,5
2978,6159,6602,0.3174813570470563,9
2979,1836,1998,0.3174813570470563,2
2980,3609,5270,0.3174813570470563,4
2981,2641,6577,0.3174813570470564,3
2982,5576,6812,0.3184316967308403,6
2983,3177,6717,0.3187668147246015,5
2984,1299,6225,0.3192209133646637,3
2985,2916,6455,0.3192209133646637,6
2986,5781,6827,0.3192209133646638,6
2987,511,6591,0.31922091336466396,7
2988,6538,6564,0.31922091377786893,12
2989,6715,7144,0.3192209137778691,7
2990,4999,6012,0.3192209137778691,4
2991,6268,6294,0.3192209137778691,7
2992,6330,6590,0.31922091377786926,9
2993,3546,5215,0.319680797215604,3
2994,6494,6501,0.31995098264422284,8
2995,6205,6872,0.32037644033548607,5
2996,6443,6613,0.3213070472136013,12
2997,886,1397,0.3213070472136015,2
2998,2469,5837,0.3213070472136015,4
2999,2619,6874,0.3219315851464068,6
3000,3125,6317,0.3234074712677212,3
3001,6736,6883,0.3255214709311523,11
3002,2408,2411,0.3260551814929226,2
3003,1471,5580,0.3260551814929227,3
3004,5991,6508,0.32605518149292273,7
3005,263,290,0.32605518181655824,2
3006,424,7050,0.3282092910713545,6
3007,5932,6292,0.3282092910713545,6
3008,5661,6845,0.32820929107135455,7
3009,5963,6515,0.32820929163399926,10
3010,6309,6838,0.32820929163399953,10
3011,603,6339,0.32820929163399953,3
3012,1290,1327,0.3284498041839043,2
3013,3373,3998,0.3305979738062823,2
3014,2553,6852,0.3330632882149624,4
3015,5535,6747,0.3339577413953508,7
3016,224,6823,0.33395774139535084,4
3017,6542,7141,0.33395774139535084,9
3018,5922,6463,0.3339577413953509,5
3019,1227,6840,0.3339577413953509,5
3020,6230,6553,0.3339577413953509,5
3021,2401,4382,0.3339577413953509,3
3022,5848,6559,0.3339577413953509,6
3023,2939,6554,0.3339577413953509,4
3024,2678,6117,0.33395774139535095,4
3025,1466,5760,0.33395774139535106,3
3026,973,6446,0.33395774171132786,3
3027,538,5716,0.3339577417113281,3
3028,2502,2661,0.3339577417113281,2
3029,1944,6841,0.3339577417113281,4
3030,2296,2350,0.3339577417113281,2
3031,1200,6910,0.33395774171132814,4
3032,1650,6520,0.3339577417113282,3
3033,6513,6656,0.3343447104280432,6
3034,2013,2224,0.3343447104280432,2
3035,2789,6162,0.3343447104280432,4
3036,2685,7055,0.3343447104280432,5
3037,3851,6118,0.3343447104280432,5
3038,3860,6762,0.3343447104280432,4
3039,6102,6298,0.33434471042804326,5
3040,6250,6588,0.3343447104280433,11
3041,784,6789,0.3343447104280433,6
3042,1411,6080,0.3343447104280433,4
3043,5579,6293,0.3343447104280433,4
3044,1278,7098,0.3343447104280433,3
3045,1773,6794,0.3343447104280433,10
3046,6364,6541,0.3343447104280433,7
3047,6090,6371,0.3343447104280433,7
3048,3948,5420,0.3343447104280433,4
3049,3889,4644,0.3343447104280433,4
3050,1959,6714,0.33434471042804337,3
3051,6051,6938,0.33434471042804337,5
3052,2838,3141,0.33434471042804337,2
3053,4839,5701,0.3343447104280436,4
3054,3949,6184,0.3343447104280436,9
3055,5856,6677,0.33531338849503217,5
3056,6788,6899,0.3360612003862724,12
3057,6249,6586,0.33606120038627246,14
3058,5299,6796,0.3360612003862725,5
3059,2378,6802,0.33606120093577163,5
3060,2841,6396,0.33794556251823255,4
3061,1562,4935,0.33918864250052055,4
3062,3203,6530,0.34362740235844935,3
3063,6123,6390,0.34362740235844935,5
3064,5563,6688,0.3436274023584494,7
3065,6304,6694,0.3436274023584494,5
3066,2049,6863,0.3436274023584494,5
3067,5786,6681,0.34442267813589045,6
3068,6100,6331,0.3444226781358905,6
3069,6572,6829,0.3444226781358905,11
3070,3988,6672,0.34442267813589056,7
3071,3319,4479,0.34442267813589056,5
