,A,B,"dict(A,B)",#(A)+#(B)
2364,1067,5888,0.11836118611197029,3
2365,2081,5730,0.11836118611197029,3
2366,6367,6428,0.11836118611197029,10
2367,3505,4849,0.11836118611197029,4
2368,6457,6534,0.1183611861119703,58
2369,882,4293,0.1183611861119703,3
2370,634,693,0.1183611861119703,2
2371,499,5887,0.1183611861119703,4
2372,794,855,0.1183611861119703,2
2373,594,5710,0.1183611861119703,3
2374,6176,6300,0.11836118611197032,13
2375,1981,6040,0.11836118611197032,3
2376,1140,6299,0.11836118611197033,20
2377,6021,6136,0.11836118611197033,5
2378,5518,6023,0.11836118611197033,7
2379,5434,5983,0.11836118611197034,5
2380,6301,6571,0.11836118611197034,7
2381,1989,2062,0.11836118611197034,2
2382,4267,6297,0.11836118611197034,6
2383,6303,6570,0.11836118611197034,12
2384,6024,6310,0.11836118611197034,39
2385,6252,6340,0.11836118611197034,23
2386,5581,6551,0.11836118611197034,8
2387,1308,6036,0.11836118611197034,3
2388,1300,6560,0.11836118611197036,59
2389,4980,6568,0.11836118611197036,22
2390,5467,5977,0.11836118611197036,6
2391,1873,2010,0.11836118611197036,2
2392,1058,1112,0.11836118611197036,2
2393,1443,5982,0.11836118611197036,4
2394,5401,6177,0.11836118611197036,6
2395,6054,6522,0.11836118611197036,27
2396,6459,6587,0.11836118611197036,39
2397,6165,6545,0.11836118611197036,8
2398,850,5689,0.11836118611197036,8
2399,6229,6475,0.11836118611197036,38
2400,6232,6313,0.11836118611197036,5
2401,6182,6230,0.11836118611197036,9
2402,1653,6249,0.11836118611197036,9
2403,1781,1798,0.11836118611197036,2
2404,5889,6525,0.11836118611197036,7
2405,2969,6217,0.11836118611197036,3
2406,1491,6566,0.11836118611197037,14
2407,1324,1396,0.11836118611197037,2
2408,6044,6332,0.11836118611197037,10
2409,2743,2965,0.11836118611197037,2
2410,4484,6537,0.11836118611197037,16
2411,1274,6186,0.11836118611197037,3
2412,1018,1125,0.11836118611197037,2
2413,4455,4998,0.11836118611197041,4
2414,522,6112,0.11836118611197044,5
2415,5331,6496,0.11836118611197044,12
2416,119,6118,0.11836118611197044,14
2417,5065,6497,0.11836118611197044,17
2418,5360,6192,0.11836118611197044,10
2419,542,6610,0.11836118611197044,11
2420,366,4975,0.11836118611197044,3
2421,2766,6414,0.12049497474246025,3
2422,3039,6408,0.12108068070613583,15
2423,3322,5233,0.12108068070613591,3
2424,2955,6393,0.1217659850320919,7
2425,2751,6346,0.12192946386478296,8
2426,6204,6267,0.12210942698121907,9
2427,3554,3625,0.1237354480924558,2
2428,3494,3651,0.1237354480924558,2
2429,3137,6450,0.12373544809245589,10
2430,3555,5788,0.12464362542581676,4
2431,3422,3438,0.12503211083073973,2
2432,3105,5723,0.12503211083074028,3
2433,3462,6449,0.1250321108307404,3
2434,2988,6353,0.1250321108307405,15
2435,5767,6410,0.12503211083074084,23
2436,5770,6616,0.125032111393385,9
2437,3439,5789,0.125032111393385,3
2438,2523,2649,0.12522330875451262,2
2439,5234,6350,0.12522330875451265,5
2440,2712,3290,0.12659501234271975,2
2441,2549,4926,0.12659501234271975,3
2442,5865,6626,0.12849379346550255,17
2443,6390,6440,0.1292334404363415,16
2444,6348,6355,0.12943549859456396,7
2445,6619,6622,0.13109091981087126,6
2446,6447,6620,0.13109091981087126,5
2447,2518,2770,0.13109091981087134,2
2448,3564,4211,0.13109091981087137,3
2449,3577,6629,0.13109091981087137,4
2450,4278,4279,0.13202401898249608,4
2451,3668,6407,0.13202401898249613,12
2452,3789,5716,0.13371067632484313,12
2453,6388,6644,0.13371067632484318,14
2454,3759,5693,0.1337106763248435,11
2455,3784,3814,0.1337106763248435,2
2456,3756,6645,0.1337106763248435,15
2457,3726,6646,0.13371067632484357,12
2458,3208,3459,0.13371067632484357,2
2459,5615,6441,0.13371067632484357,12
2460,2221,5769,0.13371067632484382,3
2461,3752,6649,0.13371067632484387,13
2462,3122,6389,0.1337106763248439,8
2463,1594,1796,0.13371067632484393,2
2464,3681,6087,0.13371067632484396,11
2465,6226,6618,0.13371067632484396,12
2466,1501,6655,0.13371067632484396,3
2467,5863,6209,0.13804298988322206,4
2468,1426,6375,0.1388343571092049,3
2469,3649,6552,0.14054221987134097,4
2470,132,4711,0.14066112482524384,3
2471,709,6580,0.14066112482524407,60
2472,1429,6663,0.14066112482524407,61
2473,451,5040,0.14066112482524407,4
2474,934,6582,0.14066112482524407,7
2475,6081,6521,0.14066112482524407,7
2476,2931,5276,0.14066112482524407,4
2477,424,5892,0.14066112482524407,3
2478,6471,6544,0.14066112482524407,6
2479,1901,6573,0.14066112482524407,3
2480,5402,5985,0.14066112482524407,6
2481,5732,6642,0.14066112482524407,7
2482,874,6504,0.14066112482524407,6
2483,1209,1234,0.14066112482524407,2
2484,3067,3276,0.14066112482524407,2
2485,2989,3548,0.14066112482524407,2
2486,2361,6395,0.14066112482524407,3
2487,4410,6575,0.14066112482524407,14
2488,635,6493,0.14066112482524407,5
2489,6166,6466,0.14066112482524407,7
2490,1250,5522,0.14066112482524407,3
2491,1008,1029,0.14066112482524407,2
2492,258,6611,0.14066112482524407,12
2493,5690,6233,0.14066112482524407,9
2494,1171,6576,0.14066112482524407,40
2495,1740,6686,0.14066112482524407,41
2496,463,6547,0.14066112482524407,5
2497,796,811,0.14066112482524407,2
2498,4437,5218,0.14066112482524407,4
2499,2252,2285,0.14066112482524407,2
2500,4454,5921,0.14066112482524407,4
2501,1384,6169,0.14066112482524407,11
2502,2068,6288,0.14066112482524407,7
2503,1388,5565,0.14066112482524407,3
2504,2184,2189,0.14066112482524407,2
2505,1632,6185,0.14066112482524407,5
2506,1904,6539,0.14066112482524407,24
2507,2635,6148,0.14066112482524407,4
2508,2022,5948,0.14066112482524407,3
2509,4505,6253,0.14066112482524407,6
2510,5972,6051,0.14066112482524407,4
2511,3508,3524,0.14066112482524407,2
2512,3510,3578,0.14066112482524407,2
2513,2510,2531,0.14066112482524407,2
2514,2835,3339,0.14066112482524407,2
2515,3073,6706,0.14066112482524407,3
2516,773,6596,0.14066112482524407,8
2517,650,5705,0.14066112482524407,6
2518,3437,5289,0.14066112482524407,3
2519,4,25,0.14066112482524407,2
2520,441,6565,0.14066112482524407,4
2521,2875,3521,0.14066112482524407,2
2522,332,346,0.1406611248252441,2
2523,5548,6028,0.1406611248252441,6
2524,1110,6593,0.1406611248252441,10
2525,1948,1955,0.1406611248252441,2
2526,5655,6458,0.14066112482524412,96
2527,861,6607,0.14066112482524412,13
2528,4447,5440,0.14066112482524412,4
2529,1279,6012,0.14066112482524412,3
2530,1146,5603,0.14066112482524412,3
2531,272,5083,0.14066112482524412,3
2532,241,245,0.14066112482524412,2
2533,2979,4468,0.14066112482524418,3
2534,5668,5669,0.1406611248252443,8
2535,3029,3045,0.14242722553774687,2
2536,2949,5237,0.14316264510021023,3
2537,1602,5737,0.143218600077814,3
2538,3499,6659,0.14439120609750397,5
2539,4920,6228,0.14439120658471244,4
2540,147,6281,0.1444408759250826,5
2541,6674,6726,0.1444408759250826,14
2542,56,177,0.1444408759250826,2
2543,37,144,0.1444408759250826,2
2544,150,6452,0.1444408759250826,6
2545,31,6254,0.1444408759250826,6
2546,6708,6709,0.1444408759250826,14
2547,3560,6430,0.1444408759250827,6
2548,2693,2883,0.1444408759250827,2
2549,2388,2664,0.1444408759250827,2
2550,2668,5130,0.1444408759250827,5
2551,6197,6679,0.1444408759250827,46
2552,969,1123,0.1444408759250827,2
2553,3702,4509,0.1444408759250827,4
2554,3697,4526,0.1444408759250827,3
2555,3731,4557,0.1444408759250827,5
2556,3711,4560,0.1444408759250827,5
2557,3701,3835,0.1444408759250827,2
2558,3693,4591,0.1444408759250827,5
2559,6434,6613,0.1444408759250827,6
2560,3001,3522,0.1444408759250827,2
2561,5501,6432,0.14444087592508276,36
2562,6305,6743,0.14444087592508276,51
2563,1546,6592,0.14444087592508276,6
2564,6330,6716,0.14444087592508276,39
2565,6333,6600,0.14444087592508276,12
2566,6480,6601,0.14444087592508276,5
2567,6316,6695,0.14444087592508276,5
2568,2436,2717,0.14444087592508276,2
2569,6258,6550,0.14444087592508276,7
2570,2620,6487,0.14444087592508276,4
2571,1283,5600,0.14444087592508276,24
2572,1627,5033,0.14444087592508276,3
2573,2937,6652,0.14444087592508276,4
2574,2696,3041,0.14444087592508276,2
2575,1922,6729,0.14444087592508278,4
2576,2066,6591,0.14444087592508278,39
2577,5101,6536,0.14444087592508278,7
2578,6248,6696,0.14444087592508278,6
2579,6146,6486,0.14444087592508278,20
2580,6557,6660,0.14444087592508278,6
2581,597,6070,0.1444408759250828,3
2582,5901,6665,0.1444408759250828,12
2583,6714,6774,0.1444408759250828,14
2584,1225,6598,0.1444408759250828,15
2585,5087,6326,0.1444408759250828,11
2586,2877,5469,0.1444408759250828,3
2587,4224,6778,0.1444408759250828,7
2588,4230,6586,0.1444408759250828,9
2589,6572,6780,0.1444408759250828,16
2590,1223,1415,0.1444408759250828,2
2591,6283,6718,0.1444408759250828,106
2592,1189,1340,0.1444408759250828,2
2593,1771,1986,0.1444408759250828,2
2594,1211,6719,0.1444408759250828,14
2595,5479,6673,0.1444408759250828,11
2596,2895,5480,0.1444408759250828,3
2597,6241,6524,0.1444408759250828,26
2598,6733,6789,0.1444408759250828,40
2599,6056,6561,0.1444408759250828,12
2600,507,5097,0.1444408759250828,3
2601,6286,6792,0.1444408759250828,6
2602,5054,6675,0.1444408759250828,4
2603,6424,6630,0.1444408759250828,11
2604,3769,4307,0.1444408759250828,4
2605,2358,5489,0.1444408759250828,9
2606,2345,5344,0.1444408759250828,3
2607,2239,5502,0.1444408759250828,3
2608,2080,6382,0.1444408759250828,4
2609,5505,5506,0.1444408759250828,10
2610,2195,6742,0.1444408759250828,6
2611,5513,5676,0.1444408759250828,45
2612,516,5935,0.1444408759250828,14
2613,6202,6243,0.1444408759250828,25
2614,6754,6805,0.1444408759250828,76
2615,1166,6806,0.1444408759250828,77
2616,5918,6609,0.1444408759250828,19
2617,742,6589,0.1444408759250828,9
2618,5217,6681,0.1444408759250828,10
2619,6562,6684,0.1444408759250828,14
2620,5301,6307,0.1444408759250828,10
2621,573,6685,0.1444408759250828,10
2622,6461,6813,0.1444408759250828,26
2623,6687,6814,0.1444408759250828,67
2624,1810,6472,0.1444408759250828,21
2625,5194,6027,0.1444408759250828,6
2626,1441,6817,0.1444408759250828,7
2627,1991,6168,0.1444408759250828,3
2628,255,5069,0.1444408759250828,5
2629,6170,6715,0.1444408759250828,9
2630,2319,2520,0.1444408759250828,2
2631,6184,6759,0.1444408759250828,9
2632,5567,6823,0.1444408759250828,11
2633,1812,6469,0.1444408759250828,4
2634,1121,6473,0.1444408759250828,8
2635,1779,6319,0.1444408759250828,4
2636,5157,6594,0.1444408759250828,11
2637,1215,6828,0.1444408759250828,12
2638,1245,6829,0.1444408759250828,13
2639,5570,6830,0.1444408759250828,17
2640,2375,6337,0.1444408759250828,9
2641,2882,6702,0.1444408759250828,5
2642,2227,6259,0.1444408759250828,3
2643,6530,6643,0.1444408759250828,15
2644,2258,6705,0.1444408759250828,3
2645,6614,6653,0.1444408759250828,28
2646,3778,3990,0.1444408759250828,2
2647,4070,6748,0.1444408759250828,6
2648,3655,6409,0.1444408759250828,3
2649,3542,6750,0.1444408759250828,6
2650,5697,6841,0.1444408759250828,10
2651,5839,6650,0.1444408759250828,6
2652,6433,6843,0.1444408759250828,22
2653,4112,6647,0.1444408759250828,3
2654,3808,4634,0.1444408759250828,5
2655,2804,4644,0.1444408759250828,3
2656,3397,4653,0.1444408759250828,4
2657,6553,6736,0.1444408759250828,10
2658,5119,6612,0.1444408759250828,5
2659,539,6850,0.1444408759250828,6
2660,170,257,0.1444408759250828,2
2661,6495,6554,0.1444408759250828,12
2662,6255,6723,0.1444408759250828,5
2663,6276,6738,0.1444408759250828,21
2664,6498,6855,0.1444408759250828,23
2665,6499,6564,0.1444408759250828,11
2666,5302,6061,0.1444408759250828,7
2667,1015,1192,0.1444408759250828,2
2668,5604,6323,0.1444408759250828,4
2669,198,5706,0.1444408759250828,3
2670,498,6861,0.1444408759250828,4
2671,4942,6413,0.1444408759250828,6
2672,6123,6266,0.1444408759250828,20
2673,555,6062,0.1444408759250828,3
2674,5854,6352,0.1444408759250828,14
2675,3573,4732,0.1444408759250828,3
2676,4733,6867,0.1444408759250828,5
2677,3235,6752,0.1444408759250828,3
2678,5273,6516,0.1444408759250828,9
2679,1794,6635,0.1444408759250828,17
2680,5612,6268,0.1444408759250828,10
2681,4755,6872,0.1444408759250828,12
2682,5711,6873,0.1444408759250828,18
2683,2088,6280,0.1444408759250828,5
2684,6445,6658,0.1444408759250828,20
2685,5712,6876,0.1444408759250828,31
2686,4772,6446,0.1444408759250828,4
2687,2235,2540,0.1444408759250828,2
2688,1716,5621,0.1444408759250828,4
2689,5622,6880,0.1444408759250828,7
2690,3959,4810,0.1444408759250828,4
2691,4828,4831,0.1444408759250828,16
2692,3864,5717,0.1444408759250828,17
2693,3761,4851,0.1444408759250828,3
2694,3905,4859,0.1444408759250828,8
2695,4876,4877,0.1444408759250828,4
2696,5630,5632,0.1444408759250828,13
2697,857,1002,0.1444408759250828,2
2698,2600,4901,0.1444408759250828,3
2699,5633,5634,0.1444408759250828,4
2700,6105,6636,0.14450375493750425,9
2701,5270,6329,0.14471671285687485,7
2702,2851,3435,0.14471671285687485,2
2703,5819,6391,0.14471671285687485,5
2704,6345,6628,0.14471671285687485,12
2705,2936,6637,0.14474495648676036,7
2706,1363,6374,0.1448026846769842,3
2707,5254,6377,0.14488742257455506,5
2708,6577,6615,0.14500580540417643,26
2709,3138,6578,0.14500580540417643,9
2710,5852,6528,0.14533268793553972,15
2711,3699,4308,0.14533268793553972,3
2712,3592,6426,0.14533268793553972,6
2713,6416,6621,0.14533268793553974,15
2714,2795,6405,0.1454436779903111,9
2715,3010,6641,0.1454436779903113,5
2716,6634,6654,0.1455410871423612,25
2717,5834,6218,0.1455410871423612,6
2718,2828,2881,0.1456533891754551,2
2719,2225,2226,0.1462188803375791,2
2720,6795,6911,0.14621888033757915,13
2721,3047,6625,0.14621888033757918,4
2722,2113,2527,0.1463310128253612,2
2723,4707,6364,0.1463310128253613,6
2724,3057,6668,0.14633101282536132,5
2725,6242,6677,0.14633101282536132,4
2726,3541,6917,0.14633101282536132,5
2727,3537,3729,0.14633101282536132,2
2728,3694,6703,0.14633101282536132,3
2729,5280,6275,0.14633101282536132,7
2730,2830,6387,0.14690476431058985,7
2731,5822,6638,0.14690476431059002,7
2732,6910,6916,0.14715498197305205,7
2733,6396,6751,0.14715498197305205,9
2734,2982,3207,0.14715498197305213,2
2735,6404,6728,0.1472095710519874,12
2736,3020,6617,0.14797587904817874,9
2737,3353,6902,0.1479758790481788,16
2738,6422,6787,0.1479758790481788,15
2739,3519,3608,0.1479758790481788,2
2740,3109,3355,0.14841143446054933,2
2741,2953,3304,0.14923183052345085,2
2742,2511,5504,0.1492318305234509,4
2743,5428,6517,0.1492318305234509,5
2744,3075,6437,0.14923183052345093,7
2745,3791,4616,0.14923183052345101,3
2746,4281,6930,0.14923183052345104,17
2747,2842,6558,0.14923183052345104,11
2748,5771,6906,0.1492507384765723,14
2749,5838,6835,0.1492507384765729,22
2750,5748,6401,0.14983726448799262,11
2751,4709,6915,0.14983726448799262,9
2752,4525,6941,0.14983726448799267,24
2753,6597,6922,0.14983726448799267,10
2754,2223,6402,0.15003853333447514,4
2755,5859,6926,0.1504787902707368,5
2756,3250,6676,0.15047879027073693,3
2757,5251,6710,0.15047879027073693,6
2758,5239,6920,0.15047879027073696,7
2759,3270,5252,0.15047879027073696,4
2760,4542,6913,0.1511858968004331,6
2761,3058,3396,0.1514276855620716,2
2762,42,6608,0.15186033481856656,15
2763,6680,6809,0.15186033481856656,14
2764,1420,1518,0.1518603348185667,2
2765,5999,6693,0.1518603348185667,15
2766,3834,6919,0.1518603348185667,3
2767,4541,6921,0.1518603348185667,10
2768,1626,6776,0.15186033481856673,16
2769,6314,6821,0.15186033481856673,12
2770,6700,6901,0.15186033481856673,12
2771,935,6667,0.15186033481856676,8
2772,6606,6777,0.15186033481856676,16
2773,3400,6893,0.15186033481856676,8
2774,1194,6692,0.15186033481856676,5
2775,2426,6756,0.15186033481856676,40
2776,6477,6567,0.15186033481856676,9
2777,1741,1956,0.15186033481856676,2
2778,2671,6832,0.15186033481856676,10
2779,2180,6762,0.15186033481856676,5
2780,6833,6834,0.15186033481856676,8
2781,6265,6944,0.15186033481856676,26
2782,2614,5118,0.15186033481856676,3
2783,1819,6664,0.15186033481856678,62
2784,6666,6960,0.15186033481856678,23
2785,4221,6924,0.15186033481856678,10
2786,276,6669,0.15186033481856678,4
2787,6163,6670,0.15186033481856678,12
2788,1156,6584,0.15186033481856678,3
2789,1323,6980,0.15186033481856678,4
2790,1251,6585,0.15186033481856678,5
2791,6201,6302,0.15186033481856678,21
2792,5679,6983,0.15186033481856678,25
2793,2009,6807,0.15186033481856678,78
2794,5300,6076,0.15186033481856678,9
2795,6812,6815,0.15186033481856678,77
2796,329,6987,0.15186033481856678,78
2797,354,6688,0.15186033481856678,6
2798,6689,6690,0.15186033481856678,6
2799,104,201,0.15186033481856678,2
2800,894,6957,0.15186033481856678,16
2801,1924,6992,0.15186033481856678,17
2802,1185,1333,0.15186033481856678,2
2803,1470,6994,0.15186033481856678,3
2804,1057,5896,0.15186033481856678,3
2805,6825,6826,0.15186033481856678,12
2806,1421,5032,0.15186033481856678,3
2807,6602,6831,0.15186033481856678,33
2808,5849,6707,0.15186033481856678,5
2809,1136,6853,0.15186033481856678,13
2810,6603,7001,0.15186033481856678,16
2811,405,6854,0.15186033481856678,6
2812,6563,7003,0.15186033481856678,10
2813,5924,6866,0.15186033481856678,16
2814,3346,3378,0.15186033481856678,2
2815,6523,6786,0.1518603348185668,52
2816,361,6791,0.1518603348185668,13
2817,271,6734,0.1518603348185668,3
2818,4419,6811,0.1518603348185668,16
2819,2577,6694,0.1518603348185668,8
2820,1761,6698,0.1518603348185668,25
2821,2874,5420,0.1518603348185668,3
2822,4545,6263,0.1518603348185668,6
2823,3728,4626,0.1518603348185668,6
2824,415,7004,0.1518603348185668,11
2825,958,6526,0.1518603348185668,5
2826,3370,3405,0.15186033481856684,2
2827,2072,6934,0.15186033481856687,5
2828,181,284,0.15186033481856687,2
2829,238,6110,0.15186033499228388,3
2830,6816,6990,0.15186033499228394,27
2831,1644,6672,0.15186033499228396,7
2832,6818,6819,0.15186033499228396,10
2833,1358,1563,0.15186033499228396,2
2834,2738,6549,0.15186033499228396,7
2835,1969,6769,0.151860334992284,8
2836,2632,2826,0.151860334992284,2
2837,2037,6341,0.151860334992284,11
2838,1885,2042,0.15186033499228402,2
2839,2150,6583,0.15186033499228402,3
2840,1381,7007,0.15186033499228402,53
2841,2482,6479,0.15186033499228402,7
2842,5702,6851,0.15186033499228402,8
2843,6464,6737,0.15186033499228402,8
2844,5008,6541,0.15186033499228405,4
2845,6581,7036,0.15186033499228405,26
2846,802,6543,0.15186033499228405,4
2847,4294,6057,0.15186033499228405,4
2848,6682,6683,0.15186033499228405,5
2849,873,7040,0.15186033499228405,6
2850,1769,7022,0.15186033499228405,28
2851,5005,6470,0.15186033499228405,9
2852,1648,6482,0.15186033499228405,3
2853,1178,1321,0.15186033499228405,2
2854,1163,7002,0.15186033499228405,17
2855,777,6555,0.15186033499228405,4
2856,3361,6965,0.15227927792319873,9
2857,3035,3742,0.15227927792319873,2
2858,6656,6927,0.15227927792319884,23
2859,1851,2111,0.1532300165991861,2
2860,6372,6962,0.15344849940016125,14
2861,3021,3135,0.15344849996280563,2
2862,1899,6767,0.15344849996280568,5
2863,3086,6394,0.1534484999628057,6
2864,2926,6907,0.15344849996280574,6
2865,3173,3268,0.1540601808228915,2
2866,6952,7013,0.15501243486876012,9
2867,2836,2885,0.15501243486876015,2
2868,3394,4943,0.15501243486876015,3
2869,3341,5858,0.15501243486876018,3
2870,1481,1642,0.15501243486876018,2
2871,1264,1350,0.15501243486876026,2
2872,2684,3274,0.15501243486876026,2
2873,1467,7054,0.1569413819447404,6
2874,6904,6905,0.15738940187542114,21
2875,2855,6380,0.15810737872189742,5
2876,2923,6909,0.15810737872189742,7
2877,2579,2659,0.15811813209307796,2
2878,44,6991,0.15811813209307823,3
2879,5899,7037,0.15811813209307832,31
2880,723,6775,0.15811813209307832,15
2881,604,654,0.15811813209307832,2
2882,5,93,0.15811813209307832,2
2883,669,6119,0.15811813209307832,9
2884,280,326,0.15811813209307832,2
2885,667,7010,0.15811813209307832,17
2886,6077,6988,0.15811813209307832,80
2887,160,229,0.15811813209307832,2
2888,545,6857,0.15811813209307832,12
2889,288,6858,0.15811813209307832,8
2890,2299,6912,0.15811813209307835,14
2891,1428,7025,0.15811813209307835,3
2892,2617,2650,0.15811813209307835,2
2893,2711,6974,0.15811813209307835,4
2894,1107,6174,0.15811813209307837,3
2895,1040,6976,0.15811813209307837,24
2896,5432,7087,0.15811813209307837,27
2897,7030,7088,0.15811813209307837,29
2898,6779,7067,0.15811813209307837,12
2899,379,6978,0.15811813209307837,5
2900,1277,6982,0.15811813209307837,6
2901,1254,5199,0.15811813209307837,4
2902,1260,1304,0.15811813209307837,2
2903,467,6793,0.15811813209307837,7
2904,1055,1248,0.15811813209307837,2
2905,6179,7042,0.15811813209307837,30
2906,1353,7024,0.15811813209307837,11
2907,4449,7098,0.15811813209307837,13
2908,1160,6993,0.15811813209307837,18
2909,5547,7100,0.15811813209307837,20
2910,2463,7011,0.15811813209307837,9
2911,1635,1784,0.15811813209307837,2
2912,1624,6968,0.15811813209307837,10
2913,6822,7033,0.15811813209307837,9
2914,6033,6998,0.15811813209307837,5
2915,1623,6827,0.15811813209307837,5
2916,2020,7026,0.15811813209307837,8
2917,2502,6701,0.15811813209307837,7
2918,1995,6488,0.15811813209307837,6
2919,2044,6972,0.15811813209307837,9
2920,1099,6722,0.15811813209307837,4
2921,1240,1276,0.15811813209307837,2
2922,2924,7068,0.15811813209307837,8
2923,4773,6509,0.15811813209307837,5
2924,3343,4847,0.15811813209307837,3
2925,3350,3489,0.15811813209307837,2
2926,1360,6975,0.1581181320930784,63
2927,212,7091,0.15811813209307843,6
2928,2182,6569,0.15811813209307843,6
2929,224,6783,0.15811813209307843,107
2930,171,6985,0.15811813209307843,79
2931,189,251,0.15811813209307843,2
2932,1777,1830,0.15811813209307843,2
2933,1511,7029,0.15811813209307843,12
2934,4501,6381,0.15811813209307843,5
2935,3936,4588,0.15811813209307843,3
2936,6256,6556,0.15811813209307843,11
2937,359,395,0.15811813209307843,2
2938,2688,6342,0.15811813209307846,13
2939,506,6964,0.15811813209307848,17
2940,319,390,0.15811813209307854,2
2941,7080,7081,0.15811813209307862,20
2942,4958,6948,0.15865692615632662,5
2943,3089,7090,0.15973201230193074,13
2944,6731,6945,0.15973201230193074,14
2945,5791,6892,0.16039750330896746,12
2946,3543,3684,0.16065352360680077,2
2947,2938,7136,0.1607555708269615,15
2948,4529,5821,0.16075557082696212,4
2949,5837,7114,0.1607555713896055,11
2950,3657,6947,0.1607555713896056,6
2951,5794,6869,0.16075557138960594,5
2952,4299,7048,0.160755571389606,11
2953,2943,7057,0.16075557138960606,3
2954,5733,6940,0.16075557138960606,16
2955,3374,6908,0.16090516548517972,26
2956,5268,6942,0.16114536634607285,13
2957,2279,6879,0.16276073533590962,3
2958,4214,6418,0.16276073533590973,6
2959,3050,6931,0.16276073533590973,3
2960,3703,6425,0.16276073533590973,4
2961,3995,6840,0.16276073533591023,4
2962,1699,2106,0.16355359100321046,2
2963,2908,5734,0.16529898690314104,3
2964,4745,6368,0.1652989869031411,8
2965,3739,6398,0.1665153240535584,4
2966,2831,6379,0.16651532405355882,3
2967,6532,7143,0.16651532405355882,15
2968,2448,6727,0.1677217546649505,3
2969,3286,6949,0.1687933497902928,7
2970,3272,7141,0.16982108718115435,12
2971,2761,3069,0.1699279188923348,2
2972,6489,6661,0.17216968127924648,22
2973,3486,5742,0.17216968127924648,4
2974,1570,6782,0.17221133891475698,3
2975,1472,7044,0.17221133891475698,4
2976,1630,7083,0.172211338914757,4
2977,7106,7107,0.172211338914757,10
2978,2284,6671,0.17221133891475704,4
2979,6785,7023,0.17221133891475704,9
2980,6720,6768,0.17221133891475704,43
2981,6755,6961,0.17221133891475704,18
2982,1007,1147,0.17221133891475704,2
2983,6721,7167,0.17221133891475704,7
2984,849,6236,0.17221133891475704,4
2985,1044,6784,0.17221133891475707,3
2986,6808,6986,0.17221133891475707,28
2987,788,948,0.17221133891475707,2
2988,6099,6864,0.17221133891475718,22
2989,2499,2740,0.17221133891475732,2
2990,7069,7146,0.17221133891475757,18
2991,3715,3837,0.17221133922113324,2
2992,6773,7071,0.17221133922113344,34
2993,7039,7095,0.17221133922113344,11
2994,1239,6511,0.17221133922113344,3
2995,566,6109,0.17221133922113346,4
2996,2455,6798,0.17221133922113346,4
2997,813,6510,0.17221133922113346,3
2998,10,7016,0.17221133922113346,12
2999,1071,7186,0.17221133922113346,4
3000,3947,6950,0.1722113392211335,8
3001,6794,7185,0.17221133922113352,15
3002,2454,5424,0.17221133922113352,4
3003,3633,4724,0.17221133922113352,4
3004,1081,6963,0.17221133922113355,9
3005,923,6997,0.17221133922113355,13
3006,2041,6836,0.17221133922113355,4
3007,2610,2758,0.17221133922113355,2
3008,4991,6599,0.17221133922113357,4
3009,2181,6717,0.1722113392211336,3
3010,5957,6824,0.1722113392211336,13
3011,1854,7202,0.1722113392211336,14
3012,4694,7035,0.1722113392211336,10
3013,3470,3766,0.1722113392211336,2
3014,2043,7170,0.17221133922113363,5
3015,592,675,0.17221133922113363,2
3016,1288,7171,0.17221133922113363,10
3017,1483,7094,0.17221133922113363,3
3018,4300,6918,0.17221133922113363,7
3019,406,6984,0.17221133922113363,26
3020,6306,7122,0.17221133922113363,81
3021,6066,7172,0.17221133922113363,45
3022,986,1165,0.17221133922113363,2
3023,4464,7103,0.17221133922113363,4
3024,2049,6757,0.17221133922113363,13
3025,1157,6320,0.17221133922113363,5
3026,7128,7190,0.17221133922113363,23
3027,1021,7177,0.17221133922113366,4
3028,6590,7077,0.17221133922113366,25
3029,6604,7133,0.17221133922113366,22
3030,3747,7050,0.17368481199198152,24
3031,3160,7181,0.17456898375524674,3
3032,3056,4927,0.17468305337627155,3
3033,3389,7049,0.1746830533762716,3
3034,3210,6939,0.17480871584731,12
3035,2231,5403,0.17623321307943068,5
3036,2963,3134,0.1798573243032301,2
3037,6502,6895,0.18034228270965305,8
3038,2736,6512,0.18310084637093021,4
3039,3674,7066,0.18310084637093033,22
3040,7111,7192,0.18310084637093035,17
3041,2847,7144,0.18310084637093038,12
3042,3084,7158,0.18310084637093038,4
3043,5860,7227,0.1831008463709304,15
3044,3658,6086,0.1831008463709304,6
3045,3356,6448,0.1835946257190809,5
3046,2398,7194,0.183594625719081,5
3047,5773,7138,0.1835946257190813,5
3048,3019,3411,0.1838015917316042,2
3049,6627,7223,0.1838015917316042,26
3050,2811,7237,0.18468362237784183,6
3051,3535,3575,0.18544375515825232,2
3052,6632,6765,0.1860191745129243,6
3053,5264,7231,0.1864724825915909,24
3054,2440,4231,0.18754816624611037,3
3055,579,7218,0.18754816624611037,24
3056,5707,6724,0.18754816624611037,5
3057,494,7184,0.18754816624611043,35
3058,3315,6977,0.18754816624611043,11
3059,3441,7135,0.18754816624611043,14
3060,863,907,0.18754816624611043,2
3061,3687,7060,0.18754816624611043,4
3062,1598,6338,0.18754816624611043,3
3063,1027,6860,0.18754816624611043,5
3064,6292,6868,0.18754816624611043,7
3065,7058,7084,0.18754816624611048,11
3066,2871,7142,0.18754816624611048,7
3067,1527,1561,0.18754816624611048,2
3068,2429,5269,0.1875481668087549,3
